operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0008.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-7-20241202-193029.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-7-20241202-193029.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-7-20241202-193029.h5,1,openmm,15015.324073791504
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0011.h5,1,openmm,15015.324073791504
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0011.h5,1,openmm,15015.324073791504
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0011.h5,1,openmm,15015.324073791504
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-3-20241202-192953.pt,1,openmm,15015.324073791504
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-3-20241202-192953.pt,1,openmm,15015.324073791504
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-3-20241202-192953.pt,1,openmm,15015.324073791504
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,embeddings-epoch-5-20241202-193005.h5,1,openmm,15015.324073791504
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,embeddings-epoch-5-20241202-193005.h5,1,openmm,15015.324073791504
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,embeddings-epoch-5-20241202-193005.h5,1,openmm,15015.324073791504
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0009.h5,1,openmm,15015.324073791504
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0009.h5,1,openmm,15015.324073791504
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0009.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,virtual_stage0000_task0000.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,virtual_stage0000_task0000.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,virtual_stage0000_task0000.h5,1,openmm,15015.324073791504
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0002.h5,1,openmm,15015.324073791504
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0002.h5,1,openmm,15015.324073791504
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0002.h5,1,openmm,15015.324073791504
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0007.h5,1,openmm,15015.324073791504
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0007.h5,1,openmm,15015.324073791504
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0007.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-4-20241202-192959.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-4-20241202-192959.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-4-20241202-192959.h5,1,openmm,15015.324073791504
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-6-20241202-193022.pt,1,openmm,15015.324073791504
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-6-20241202-193022.pt,1,openmm,15015.324073791504
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-6-20241202-193022.pt,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-3-20241202-192953.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-3-20241202-192953.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-3-20241202-192953.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-6-20241202-193022.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-6-20241202-193022.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-6-20241202-193022.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-8-20241202-193035.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-8-20241202-193035.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-8-20241202-193035.h5,1,openmm,15015.324073791504
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-1-20241202-192940.pt,1,openmm,15015.324073791504
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-1-20241202-192940.pt,1,openmm,15015.324073791504
0,0,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,epoch-1-20241202-192940.pt,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-5-20241202-193005.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-5-20241202-193005.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-5-20241202-193005.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-9-20241202-193042.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-9-20241202-193042.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-9-20241202-193042.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-10-20241202-193048.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-10-20241202-193048.h5,1,openmm,15015.324073791504
0,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-10-20241202-193048.h5,1,openmm,15015.324073791504
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0010.h5,1,openmm,15015.324073791504
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0010.h5,1,openmm,15015.324073791504
1,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0010.h5,1,openmm,15015.324073791504
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0000.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0000.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0000.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0005.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0005.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0005.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0009.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0009.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0009.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0007.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0007.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0007.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0008.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0008.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0008.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0002.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0002.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0002.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0011.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0011.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0011.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0004.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0004.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0004.h5,2,openmm,569.4247140884399
1,1,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,virtual_stage0003_task0000.h5,2,openmm,569.4247140884399
1,1,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,virtual_stage0003_task0000.h5,2,openmm,569.4247140884399
1,1,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,virtual_stage0003_task0000.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0010.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0010.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0010.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0001.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0001.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0001.h5,2,openmm,569.4247140884399
0,1,4452.75,0.01698589324951172,1,1,2.8633e-05,"[1, 2, 4]",1,1,593.2278576995676,5,4,inference,191338-dlt02,virtual_stage0003_task0000.h5,2,openmm,569.4247140884399
0,1,4452.75,0.01698589324951172,1,1,2.8633e-05,"[1, 2, 4]",1,1,593.2278576995676,5,4,inference,191338-dlt02,virtual_stage0003_task0000.h5,2,openmm,569.4247140884399
0,1,4452.75,0.01698589324951172,1,1,2.8633e-05,"[1, 2, 4]",1,1,593.2278576995676,5,4,inference,191338-dlt02,virtual_stage0003_task0000.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0003.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0003.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0003.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0006.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0006.h5,2,openmm,569.4247140884399
1,0,209.75725521361431,14.599327087402344,1,1,0.142372334,"[1, 2, 4]",1,1,102.54328686781481,5,72982,inference,191338-dlt02,stage0000_task0006.h5,2,openmm,569.4247140884399
0,1,1066.6951185495118,7.293895721435547,12,12,0.025185911,"[1, 2, 4]",1,12,289.6022193295112,5,7170,openmm,170276-dlt04,stage0000_task0005.dcd,0,,174.60818481445312
0,1,1066.6951185495118,7.293895721435547,12,12,0.025185911,"[1, 2, 4]",2,6,289.6022193295112,5,7170,openmm,170276-dlt04,stage0000_task0005.dcd,0,,87.30409240722656
0,1,1066.6951185495118,7.293895721435547,12,12,0.025185911,"[1, 2, 4]",4,3,289.6022193295112,5,7170,openmm,170276-dlt04,stage0000_task0005.dcd,0,,43.65204620361328
0,1,1066.6951185495118,7.293895721435547,12,12,0.025185911,"[1, 2, 4]",1,12,289.6022193295112,5,7170,openmm,170276-dlt04,stage0000_task0005.h5,0,,174.60818481445312
0,1,1066.6951185495118,7.293895721435547,12,12,0.025185911,"[1, 2, 4]",2,6,289.6022193295112,5,7170,openmm,170276-dlt04,stage0000_task0005.h5,0,,87.30409240722656
0,1,1066.6951185495118,7.293895721435547,12,12,0.025185911,"[1, 2, 4]",4,3,289.6022193295112,5,7170,openmm,170276-dlt04,stage0000_task0005.h5,0,,43.65204620361328
0,1,1064.5585158320546,7.278270721435547,12,12,0.025041891,"[1, 2, 4]",1,12,290.6438144561665,5,7169,openmm,74813-dlt06,stage0000_task0009.dcd,0,,174.60818481445312
0,1,1064.5585158320546,7.278270721435547,12,12,0.025041891,"[1, 2, 4]",2,6,290.6438144561665,5,7169,openmm,74813-dlt06,stage0000_task0009.dcd,0,,87.30409240722656
0,1,1064.5585158320546,7.278270721435547,12,12,0.025041891,"[1, 2, 4]",4,3,290.6438144561665,5,7169,openmm,74813-dlt06,stage0000_task0009.dcd,0,,43.65204620361328
0,1,1064.5585158320546,7.278270721435547,12,12,0.025041891,"[1, 2, 4]",1,12,290.6438144561665,5,7169,openmm,74813-dlt06,stage0000_task0009.h5,0,,174.60818481445312
0,1,1064.5585158320546,7.278270721435547,12,12,0.025041891,"[1, 2, 4]",2,6,290.6438144561665,5,7169,openmm,74813-dlt06,stage0000_task0009.h5,0,,87.30409240722656
0,1,1064.5585158320546,7.278270721435547,12,12,0.025041891,"[1, 2, 4]",4,3,290.6438144561665,5,7169,openmm,74813-dlt06,stage0000_task0009.h5,0,,43.65204620361328
0,1,1065.8265476854433,7.289989471435547,12,12,0.026518146,"[1, 2, 4]",1,12,274.9056993439718,5,7172,openmm,170277-dlt04,stage0000_task0003.dcd,0,,174.60818481445312
0,1,1065.8265476854433,7.289989471435547,12,12,0.026518146,"[1, 2, 4]",2,6,274.9056993439718,5,7172,openmm,170277-dlt04,stage0000_task0003.dcd,0,,87.30409240722656
0,1,1065.8265476854433,7.289989471435547,12,12,0.026518146,"[1, 2, 4]",4,3,274.9056993439718,5,7172,openmm,170277-dlt04,stage0000_task0003.dcd,0,,43.65204620361328
0,1,1065.8265476854433,7.289989471435547,12,12,0.026518146,"[1, 2, 4]",1,12,274.9056993439718,5,7172,openmm,170277-dlt04,stage0000_task0003.h5,0,,174.60818481445312
0,1,1065.8265476854433,7.289989471435547,12,12,0.026518146,"[1, 2, 4]",2,6,274.9056993439718,5,7172,openmm,170277-dlt04,stage0000_task0003.h5,0,,87.30409240722656
0,1,1065.8265476854433,7.289989471435547,12,12,0.026518146,"[1, 2, 4]",4,3,274.9056993439718,5,7172,openmm,170277-dlt04,stage0000_task0003.h5,0,,43.65204620361328
0,1,1067.117556826105,7.297801971435547,12,12,0.025150193,"[1, 2, 4]",1,12,290.16882579929097,5,7171,openmm,190125-dlt02,stage0000_task0002.h5,0,,174.60818481445312
0,1,1067.117556826105,7.297801971435547,12,12,0.025150193,"[1, 2, 4]",2,6,290.16882579929097,5,7171,openmm,190125-dlt02,stage0000_task0002.h5,0,,87.30409240722656
0,1,1067.117556826105,7.297801971435547,12,12,0.025150193,"[1, 2, 4]",4,3,290.16882579929097,5,7171,openmm,190125-dlt02,stage0000_task0002.h5,0,,43.65204620361328
0,1,1067.117556826105,7.297801971435547,12,12,0.025150193,"[1, 2, 4]",1,12,290.16882579929097,5,7171,openmm,190125-dlt02,stage0000_task0002.dcd,0,,174.60818481445312
0,1,1067.117556826105,7.297801971435547,12,12,0.025150193,"[1, 2, 4]",2,6,290.16882579929097,5,7171,openmm,190125-dlt02,stage0000_task0002.dcd,0,,87.30409240722656
0,1,1067.117556826105,7.297801971435547,12,12,0.025150193,"[1, 2, 4]",4,3,290.16882579929097,5,7171,openmm,190125-dlt02,stage0000_task0002.dcd,0,,43.65204620361328
0,1,1066.3976575571667,7.293895721435547,12,12,0.025339566,"[1, 2, 4]",1,12,287.84611865236946,5,7172,openmm,190099-dlt02,stage0000_task0001.h5,0,,174.60818481445312
0,1,1066.3976575571667,7.293895721435547,12,12,0.025339566,"[1, 2, 4]",2,6,287.84611865236946,5,7172,openmm,190099-dlt02,stage0000_task0001.h5,0,,87.30409240722656
0,1,1066.3976575571667,7.293895721435547,12,12,0.025339566,"[1, 2, 4]",4,3,287.84611865236946,5,7172,openmm,190099-dlt02,stage0000_task0001.h5,0,,43.65204620361328
0,1,1066.3976575571667,7.293895721435547,12,12,0.025339566,"[1, 2, 4]",1,12,287.84611865236946,5,7172,openmm,190099-dlt02,stage0000_task0001.dcd,0,,174.60818481445312
0,1,1066.3976575571667,7.293895721435547,12,12,0.025339566,"[1, 2, 4]",2,6,287.84611865236946,5,7172,openmm,190099-dlt02,stage0000_task0001.dcd,0,,87.30409240722656
0,1,1066.3976575571667,7.293895721435547,12,12,0.025339566,"[1, 2, 4]",4,3,287.84611865236946,5,7172,openmm,190099-dlt02,stage0000_task0001.dcd,0,,43.65204620361328
0,1,1057.3529082774048,7.211864471435547,12,12,0.02391716,"[1, 2, 4]",1,12,301.5351518088079,5,7152,openmm,143675-dlt05,stage0000_task0008.dcd,0,,174.60818481445312
0,1,1057.3529082774048,7.211864471435547,12,12,0.02391716,"[1, 2, 4]",2,6,301.5351518088079,5,7152,openmm,143675-dlt05,stage0000_task0008.dcd,0,,87.30409240722656
0,1,1057.3529082774048,7.211864471435547,12,12,0.02391716,"[1, 2, 4]",4,3,301.5351518088079,5,7152,openmm,143675-dlt05,stage0000_task0008.dcd,0,,43.65204620361328
0,1,1057.3529082774048,7.211864471435547,12,12,0.02391716,"[1, 2, 4]",1,12,301.5351518088079,5,7152,openmm,143675-dlt05,stage0000_task0008.h5,0,,174.60818481445312
0,1,1057.3529082774048,7.211864471435547,12,12,0.02391716,"[1, 2, 4]",2,6,301.5351518088079,5,7152,openmm,143675-dlt05,stage0000_task0008.h5,0,,87.30409240722656
0,1,1057.3529082774048,7.211864471435547,12,12,0.02391716,"[1, 2, 4]",4,3,301.5351518088079,5,7152,openmm,143675-dlt05,stage0000_task0008.h5,0,,43.65204620361328
